대여소,상태,주소,위도,경도
화광신문사 앞,운영중,서울특별시 구로구 공원로 68 화광신문사 앞,37.50285,126.889481
신도림테크노근린공원,운영중,서울특별시 구로구 새말로 121-15 신도림테크노근린공원,37.508194,126.891304
가리봉동주민센터,운영중,서울특별시 구로구 디지털로26길 5 가리봉동주민센터,37.481602,126.892799
원메디타운 앞,운영중,서울특별시 구로구 경인로 403 원메디타운 앞,37.497890000000005,126.864502
삼환로즈빌아파트 105동 옆,운영중,서울특별시 구로구 경인로 343 삼환로즈빌아파트 105동 옆,37.497231,126.859192
한마을아파트 정문상가,운영중,서울특별시 구로구 경인로 382 한마을아파트 정문상가,37.496497999999995,126.863098
참새공원(백곡경노당),운영중,서울특별시 구로구 고척로21길 85 참새공원(백곡경노당),37.505138,126.84433700000001
동인오피스텔 건너편 소공원,운영중,서울특별시 구로구 고척로22길 64 동인오피스텔 건너편 소공원,37.498482,126.847504
궁동생태공원,운영중,서울특별시 구로구 오리로 1352 궁동생태공원,37.501903999999996,126.82896399999998
오정초교 앞 보도육교,운영중,서울특별시 구로구 경인로2길 10 오청초교 앞 보도육교,37.490722999999996,126.826393
오리로와 서해안도로 교차로 앞,운영중,서울특별시 구로구 오리로 1181 오리로와 서해안도로 교차로 앞,37.488597999999996,126.83649399999999
신도림2차e편한세상아파트 203동 앞,운영중,서울특별시 구로구 신도림로 16 신도림2차e편한세상아파트 203동 앞,37.505179999999996,126.88253799999998
대림역 1번 출입구 밑,운영중,서울특별시 구로구 도림천로 351 대림역 1번 출입구 밑,37.49258,126.894737
남구로역 5번 출입구 앞,운영중,서울특별시 구로구 도림로 지하 7 남구로역 5번 출입구 앞,37.48568,126.886703
천왕역 1번 출입구 앞,운영중,서울특별시 구로구 오리로 지하 1154 천왕역 1번 출입구 앞,37.48621,126.838821
구로1동우체국 앞,운영중,서울특별시 구로구 구일로 64 구로1동우체국 앞,37.492031,126.873772
충정2교,운영중,서울특별시 서대문구 충정로3가 155-4 충청2교,37.562138,126.963776
천왕이펜하우스5단지 앞,운영중,서울특별시 구로구 천왕로 10 천왕이펜하우스5단지 앞,37.479431,126.842697
구로동롯데아파트,운영중,서울특별시 구로구 새말로 31 구로동롯데아파트,37.502548,126.883881
구로구청,운영중,서울특별시 구로구 가마산로 245 구로구청,37.495266,126.888474
구로도서관,운영중,서울특별시 구로구 공원로 15 구로도서관,37.498515999999995,126.89199099999999
태평양물산빌딩,운영중,서울특별시 구로구 디지털로31길 12 태평양물산IT빌딩 앞,37.484859,126.895187
개봉아이파크아파트 앞,운영중,서울특별시 구로구 개봉로2길 133-15 개봉아이파크아파트 앞,37.490341,126.86093100000001
고척LIGA아파트 앞,운영중,서울특별시 구로구 중앙로 100 고척LIGA아파트 앞,37.50605,126.860786
서울 월드컵 경기장,운영중,서울특별시 마포구 성산동 515 서울 월드컵 경기장,37.566845,126.896446
오류동역 맞은편,운영중,서울특별시 구로구 경인로 219 동방서적,37.496761,126.84496299999999
금강수목원아파트 앞,운영중,서울특별시 구로구 오리로 1197 금강수목원아파트 앞,37.48938,126.834198
삼성전자 물류센터 앞,운영중,서울특별시 구로구 구일로 126 삼성전자 물류센터 앞,37.496998,126.87178
국회의원회관,운영중,서울특별시 영등포구 의사당대로 1 1,37.528728,126.914925
노들역 1번출구,운영중,서울특별시 동작구 노량진로 지하 238 동작구 본동 344-10,37.512844,126.952469
사육신공원앞,운영중,서울특별시 동작구 노량진로 191 동작구 노량진동 152-7,37.513359,126.94805900000001
유한양행앞,운영중,서울특별시 동작구 노량진로 74 동작구 대방동 47-3,37.512939,126.934242
노량진근린공원 대방공원,운영중,서울특별시 동작구 여의대방로44길 20 동작구 대방동 503-2,37.509369,126.92806999999999
보라매역 8번출구,운영중,서울특별시 동작구 상도로 지하 2 동작구 대방동 466-51,37.500076,126.92108200000001
진미파라곤 앞,운영중,서울특별시 영등포구 국회대로76길 10 13-1,37.531239,126.921333
녹십초요양병원앞,운영중,서울특별시 동작구 시흥대로 634 동작구 신대방동 699,37.488361,126.906227
장승배기역 5번출구,운영중,서울특별시 동작구 상도로 지하 188 동작구 노량진동 311-4,37.505852000000004,126.93936200000002
신대방삼거리역 6번출구쪽,운영중,서울특별시 동작구 상도로 지하 76 동작구 상도동 329-2,37.499855,126.929565
신대방삼거리역 3번출구쪽,운영중,서울특별시 동작구 상도로 지하 76 동작구 대방동 406-10,37.499645,126.927094
국민일보 앞,운영중,서울특별시 영등포구 여의공원로 101 101,37.528816,126.92453
장승배기역2번출구뒷편쪽,운영중,서울특별시 동작구 상도로 지하 188 동작구 상도동 26-20,37.504498,126.938988
상도역 1번출구,운영중,서울특별시 동작구 상도로 지하 272 동작구 상도1동 776,37.502178,126.948204
흑석역 1번출구,운영중,서울특별시 동작구 현충로 지하 90 동작구 흑석동 2-28,37.50938,126.96361499999999
흑석역 4번출구,운영중,서울특별시 동작구 현충로 지하 90 동작구 현충로 104,37.509056,126.963249
중앙대학교 정문,운영중,서울특별시 동작구 흑석로 47 동작구 흑석동 221-1,37.507042,126.959152
남성역 2번출구 뒷편,운영중,서울특별시 동작구 사당로 지하 218 동작구 사당동 712-8,37.48447,126.971428
국회의사당역 3번출구 옆,운영중,서울특별시 영등포구 국회대로 지하758 758,37.528057000000004,126.918701
이수역 11번출구쪽,운영중,서울특별시 동작구 사당로 지하 310 동작구 사당동 144-4,37.485508,126.98162099999999
사당동 아르테스 웨딩앞,운영중,서울특별시 동작구 동작대로 지하 3 동작구 사당동 1112,37.481491,126.981583
정금마을 마을버스정류장,운영중,서울특별시 서초구 동작대로 198 동작구 동작동 66-29,37.494704999999996,126.98239099999999
동작역 5번출구 동작주차공원,운영중,서울특별시 동작구 현충로 지하 220 동작구 동작동 326,37.503189,126.97715
동작역 7번출구,운영중,서울특별시 동작구 현충로 지하 220 동작구 동작동 203-5,37.503181,126.97608899999999
국회의사당역 5번출구 옆,운영중,서울특별시 영등포구 의사당대로 8 8,37.528164000000004,126.917023
비계 버스정류소,운영중,서울특별시 동작구 현충로 151 동작구 흑석동 28-3,37.506359,126.969078
사당중학교 버스정류소,운영중,서울특별시 동작구 사당로 169 동작구 사당동 211-2,37.486835,126.968048
삼일초등학교 인근,운영중,서울특별시 동작구 사당로23나길 27 사당동 708-566,37.488453,126.97421299999999
산업은행 앞,운영중,서울특별시 영등포구 의사당대로 97 97,37.526264000000005,126.92050900000001
노량진역 5번출구,운영중,서울특별시 동작구 노량진로 지하 130 노량진동 60-11,37.513248,126.939972
삼익아파트,운영중,서울특별시 동작구 만양로 84 노량진동 118-14,37.510548,126.944847
동작구민 체육센터,운영중,서울특별시 동작구 여의대방로16길 53 신대방동 460-37,37.494499,126.916527
상도 아이파크 아파트,운영중,서울특별시 동작구 장승배기로 26 상도동 201-38,37.500881,126.94175
노량진동 맥도널드앞,운영중,서울특별시 동작구 노량진동 113-7 노량진동 맥도널드앞,37.513523,126.943527
보라매공원 정문,운영중,서울특별시 동작구 신대방동 395 보라매공원 정문,37.497078,126.91779299999999
KBS 앞,운영중,서울특별시 영등포구 여의공원로 13 13,37.524665999999996,126.918022
남성역3번출구 뒤,운영중,서울특별시 동작구 사당동 1131 남성역3번출구 뒤,37.484631,126.97155
한강 현대아파트 건너편,운영중,서울특별시 동작구 흑석동 27-83 한강 현대아파트 건너편,37.505928000000004,126.96923100000001
사당새마을금고,운영중,서울특별시 사당동 211-2 사당새마을금고,37.486652,126.96784199999999
대방역 4번출구,운영중,서울특별시 영등포구 여의대방로 300 대방역 4번출구,37.512901,126.92661299999999
흑석한강푸르지오 106동앞,운영중,서울특별시 동작구 흑석한강로 27 흑석한강푸르지오 106동앞,37.505356,126.966179
서울시여성가족재단,운영중,서울특별시 동작구 여의대방로54길 18 서울여성가족재단,37.511990000000004,126.92708600000002
양문교회 앞,운영중,서울특별시 동작구 시흥대로 646 미스터가이드양복전문점,37.489399,126.90711200000001
LG전자 베스트샾 대리점 앞,운영중,서울특별시 동작구 여의대방로 122 LG전자 베스트샾 대리점 앞,37.497669,126.919868
총신대 앞(육교),운영중,서울특별시 동작구 동작대로 지하 3 총신대 앞(육교),37.488159,126.966476
숭실대 입구역3번 출구 앞,운영중,서울특별시 동작구 상도로 지하 378 숭실대 입구역3번 출구 앞,37.496601,126.953682
여의나루역 1번출구 앞,운영중,서울특별시 영등포구 여의동로 지하343 여의나루역 1번출구 앞,37.526989,126.932098
노량진역 2번 출구 앞,운영중,서울특별시 동작구 노량진로 155 노량진역 2번 출구 앞,37.51392,126.943069
유진투자증권빌딩 앞,운영중,서울특별시 영등포구 국제금융로 24 24-3,37.524612,126.927834
IFC몰,운영중,서울특별시 영등포구 국제금융로 10 IFC몰앞,37.526066,126.925537
봉림교 교통섬,운영중,서울특별시 관악구 관천로 52 관악구 신림동 1433-150,37.48423,126.92639199999999
신림동 우방아파트,운영중,서울특별시 관악구 관천로27길 2 신사동 우방아파트,37.489178,126.919273
사당역 5번출구,운영중,서울특별시 동작구 남부순환로 지하 2089 관악구 남현동 1060-12,37.476089,126.98133100000001
미성동 신림체육센터,운영중,서울특별시 관악구 난곡로 295 관악구 신림동 1475-64,37.480251,126.914604
난곡 새마을금고,운영중,서울특별시 관악구 난곡로 210 관악구 신림동 614-25,37.473728,126.91840400000001
도림천 신화교,운영중,서울특별시 관악구 신림로 40 관악구 신림동 808-133,37.475471,126.93645500000001
은천치안센터,운영중,서울특별시 관악구 봉천로 375 관악구 봉천동 975-18,37.483340999999996,126.94319899999999
은천로입구 가로공원,운영중,서울특별시 양천구 가로공원로 지하 133 관악구 봉천동 962,37.486225,126.935829
여의도역 4번출구 옆,운영중,서울특별시 영등포구 국회대로68길 7 26,37.522228000000005,126.924637
조원동 미성아파트,운영중,서울특별시 관악구 시흥대로 560 조원동 미성아파트,37.483191999999995,126.90203100000001
서울대입구역 1번출구,운영중,서울특별시 관악구 남부순환로 1830 서울대입구역1번출구,37.480869,126.95331599999999
서울대입구역 마에스트로,운영중,서울특별시 관악구 남부순환로 지하 1822 관악구 봉천동 979-2,37.481339,126.950645
관악동작견인차량보관소,운영중,서울특별시 관악구 신사로 7 동작관악견인차량보관소,37.484660999999996,126.9039
관악농협농산물백화점,운영중,서울특별시 관악구 남부순환로 1369 관악구 신림동 1674-8,37.479915999999996,126.90284
에이스에이존빌딩,운영중,서울특별시 관악구 남부순환로 지하 1822 관악구 봉천동 979-2,37.481705,126.950829
중앙동 동진빌딩,운영중,서울특별시 관악구 관악로 217 동진빌딩 앞,37.484257,126.954697
여의도역 1번출구 옆,운영중,서울특별시 영등포구 의사당대로 88 27-1,37.521361999999996,126.92346200000001
낙성대로 입구,운영중,서울특별시 관악구 남부순환로 1889 관악구 봉천동 1693-38,37.478058000000004,126.960495
보성운수차고지 맞은편,운영중,서울특별시 관악구 난곡로 99 관악구 신림동 666-30,37.464886,126.91947900000001
관악구청교차로,운영중,서울특별시 관악구 관악로 153 관악구 봉천동 979-3,37.479164000000004,126.952583
낙성대 과학전시관,운영중,서울특별시 관악구 낙성대로 101 관악구 봉천동 244-1,37.469055,126.958145
